date,a2c,ddpg,ppo,mean var,dji,ensemble
2022-12-27,961106.9147926769,989446.6654132117,1086269.296428823,924790.6861996648,849216.6226339734,976774.106812519
2022-12-28,947575.945320097,978849.075565647,1074743.0449622092,912926.8599210056,865211.3979169447,964753.5064554634
2022-12-29,957659.5023271466,988283.6176417578,1083074.3397857337,926223.2568668628,851857.9580155367,976311.9883242073
2022-12-30,956287.3297387982,985976.6265757788,1076551.0441864524,922560.3014960894,837281.227498808,974614.238820118
2023-01-03,949495.5561112995,982078.6696170081,1074920.0024259428,909189.1961867191,859590.2841759662,973130.0033560218
2023-01-04,955896.3160447712,987726.1244776953,1079686.5425173927,902225.5660056196,883649.6233348832,976996.1030798376
2023-01-05,949214.8665127811,977382.2482608069,1076647.5641676346,884640.0675273002,882412.2712535359,961745.9339209022
2023-01-06,973288.0781207142,994810.4199069251,1096922.93845931,895804.2630613577,872300.084664827,981044.4607286872
2023-01-09,964605.395909361,990477.5026095618,1084426.5949586653,898086.3338710472,853932.6789381327,984404.0358534278
2023-01-10,969894.525155119,994807.0720256079,1090681.6934305166,900321.6337337205,851195.4750999332,985992.3624945106
2023-01-11,973754.7000055829,1000889.2314990271,1099124.2216192374,918545.4007547523,852253.7854377409,988723.469716114
2023-01-12,977745.1089449445,1005228.8469966162,1099445.4728756729,922343.6674757302,851427.7454699308,994812.8913465308
2023-01-13,982927.3341188947,1007703.5958750952,1105283.5035069517,921595.1232281505,875558.2458941657,992598.5365837574
2023-01-17,974457.3864527264,1003546.2133029212,1088480.7900857902,918019.6424505995,863785.7815920722,985855.1223113764
2023-01-18,957132.7496882001,985050.6392024268,1073031.8307578291,905312.27537335,879845.8544520993,965226.9583298092
2023-01-19,950841.3234072247,979533.4084323157,1063137.309645311,898695.5356823709,889697.1923066588,964803.3264665584
2023-01-20,964222.2041979352,990895.7228511084,1072547.9432952628,912029.6448336242,886782.7115242993,975593.0236381608
2023-01-23,970438.7980394879,996448.7219851721,1076981.428557798,917081.3018489113,884152.989661236,978476.12530904
2023-01-24,981006.1160059491,1001116.1884120215,1087925.9784047944,923759.7266835765,905983.7287774335,982117.5379900665
2023-01-25,980295.7893801251,1004267.6679347266,1084739.2226578766,922788.7117723337,918140.0084801456,980901.0359125518
2023-01-26,988958.3860750714,1008596.0474894751,1086968.546802858,926197.662496625,927966.2975693133,989265.7179121246
2023-01-27,998203.3524332562,1013422.488304447,1078526.5242079883,929609.8990422945,928035.3524611779,980740.5517372722
2023-01-30,990467.5737238446,1003469.5330355872,1072697.211405866,920343.0866966939,933694.9502144401,966428.5363930608
2023-01-31,999157.6153002301,1010451.5757449378,1088786.9366444335,940693.9709443243,957844.4079997559,981423.463072672
2023-02-01,991134.5654001752,1011737.131550144,1082436.1679810444,946516.3451779082,954088.6872033144,979617.032893076
2023-02-02,984567.8730783978,1005073.2883990515,1078946.3070282263,952022.3729739933,951764.1617749464,971222.5676354312
2023-02-03,993611.6448603192,1006150.2068751563,1071066.2913121963,948157.8680945736,937031.7873387143,963429.6095818424
2023-02-06,991871.0665407697,1005368.4568293799,1074061.2065245528,943797.5941300782,932761.3713424817,963252.4267205144
2023-02-07,1004617.0811853925,1008686.5732882727,1079241.250279161,951129.1290786833,944477.8744255294,972967.820385828
2023-02-08,995336.2277346173,1004166.5198977698,1068178.2621402144,947185.3027380459,956830.0468594085,970934.3491581822
2023-02-09,988828.9603090802,999480.9131053198,1058973.9212534805,941606.9781306193,966560.3536339154,965696.9823388004
2023-02-10,996121.4686098614,1003413.8579676856,1066505.4371801314,946965.2918670597,947705.0662722017,974394.5705593968
2023-02-13,1004496.6752214947,1013354.0020411719,1079610.112051374,961280.7681849076,982723.980367233,983447.388115778
2023-02-14,1001210.3877535382,1008580.8811572302,1068613.5753781868,955507.9820821197,983670.9375570713,979747.2379731084
2023-02-15,1001557.8874331036,1009067.4732363928,1072270.9683786444,957859.851191399,977516.1143262087,973896.23038949
2023-02-16,990088.784997038,999464.9328540076,1066783.3942469917,949336.3407933105,979154.8728729613,960271.7388695622
2023-02-17,992314.0224199811,1004446.365295719,1072724.3536200386,949552.6213623624,978015.381763679,972651.48070611
2023-02-21,978795.781522112,982045.2873156775,1047679.1761766182,918372.8166670813,977796.5466405734,957310.3384255314
2023-02-22,980857.7382012005,980400.3938906897,1048255.6596900459,917327.2870095212,983607.7463534691,952907.4987095738
2023-02-23,982289.975378172,983403.6041796912,1051675.9528038383,923962.6380068916,982284.1468185564,958192.7791050816
2023-02-24,974287.1220229015,974880.369705509,1044882.2935060764,910785.4002415859,993879.6757505635,944457.3252972508
2023-02-27,974852.6979506359,976983.6533854712,1044906.1723436028,911953.5045165822,996676.5981226178,944850.8496483708
2023-02-28,971892.6456544324,971841.4086726416,1040050.3005246863,906774.7323165888,1001135.3922204,934452.1901482488
2023-03-01,973313.5314004346,973059.8657954443,1033170.3743356682,897055.9907411559,986632.3847745407,934725.9282330418
2023-03-02,978013.5067002698,984556.0407717932,1037567.437759603,903632.07815874,986721.8771818044,939830.7903183842
2023-03-03,991825.6334130917,995534.6918299902,1045660.9059137244,918672.36461482,1008210.6437213903,946570.6462029362
