,date,account_value
441,2024-01-12,1144485.5828489147
442,2024-01-16,1143775.9418577037
443,2024-01-17,1141295.5347265087
444,2024-01-18,1145622.0990079723
445,2024-01-19,1174744.3416456066
446,2024-01-22,1174116.1234906993
447,2024-01-23,1166801.6845296703
448,2024-01-24,1160860.0675834785
449,2024-01-25,1169010.4992521263
450,2024-01-26,1172649.6028821922
451,2024-01-29,1175305.2894933678
452,2024-01-30,1182115.43481426
453,2024-01-31,1167137.300390886
454,2024-02-01,1182760.2152697083
455,2024-02-02,1185492.257284784
456,2024-02-05,1177400.3303678567
457,2024-02-06,1182097.3303297097
458,2024-02-07,1191188.4157522256
459,2024-02-08,1190754.044212156
460,2024-02-09,1189820.3350802665
461,2024-02-12,1194790.5451042992
462,2024-02-13,1187006.120874414
463,2024-02-14,1191675.4488506408
464,2024-02-15,1199953.0033389525
465,2024-02-16,1196249.8433581786
466,2024-02-20,1202602.357239862
467,2024-02-21,1206737.1264888244
468,2024-02-22,1219048.276429315
469,2024-02-23,1217926.6668445067
470,2024-02-26,1212872.1942416625
471,2024-02-27,1217495.8642474608
472,2024-02-28,1214239.6027575927
473,2024-02-29,1215837.2068072753
474,2024-03-01,1213110.7065783935
475,2024-03-04,1205622.4312297301
476,2024-03-05,1200086.2178393798
477,2024-03-06,1204649.0863925414
478,2024-03-07,1204855.802300592
479,2024-03-08,1201301.93072619
480,2024-03-11,1205727.5166942077
481,2024-03-12,1210533.0839091735
482,2024-03-13,1221372.009179254
483,2024-03-14,1212811.0705157714
484,2024-03-15,1208202.678105493
485,2024-03-18,1209033.8831645446
486,2024-03-19,1220607.6567584472
487,2024-03-20,1229937.7635051208
488,2024-03-21,1240913.6962710815
489,2024-03-22,1227704.6190348603
490,2024-03-25,1225400.380139444
491,2024-03-26,1221378.338051889
492,2024-03-27,1242323.5069361664
493,2024-03-28,1244226.8127299286
494,2024-04-01,1225727.9404496932
495,2024-04-02,1216223.1925486235
496,2024-04-03,1212787.4521388756
497,2024-04-04,1204287.6343402457
498,2024-04-05,1210194.4259669739
499,2024-04-08,1211282.1043383651
500,2024-04-09,1203280.5109613356
501,2024-04-10,1190642.4983766493
502,2024-04-11,1183149.2107522902
503,2024-04-12,1175486.251493257
504,2024-04-15,1171638.4881265578
505,2024-04-16,1171547.6843011794
506,2024-04-17,1142512.705954477
507,2024-04-18,1151918.1426406342
508,2024-04-19,1163639.2933863692
509,2024-04-22,1166772.0698222213
510,2024-04-23,1169708.8091639571
511,2024-04-24,1166187.005094438
512,2024-04-25,1170663.7090968185
513,2024-04-26,1171394.6097659164
514,2024-04-29,1170624.7939127975
515,2024-04-30,1160295.247800737
516,2024-05-01,1157715.7112635665
517,2024-05-02,1164728.6789454513
518,2024-05-03,1169529.197347551
519,2024-05-06,1175521.761735826
520,2024-05-07,1180708.9739741378
521,2024-05-08,1180176.7771433883
522,2024-05-09,1192671.9415644698
523,2024-05-10,1189667.286901384
524,2024-05-13,1183590.666284471
525,2024-05-14,1183680.0372714095
526,2024-05-15,1187851.7930888229
527,2024-05-16,1190072.2015093856
528,2024-05-17,1192699.4881457381
529,2024-05-20,1176419.3029574447
530,2024-05-21,1176587.293577104
531,2024-05-22,1172313.133276811
532,2024-05-23,1156625.3108204512
533,2024-05-24,1155807.9395153157
534,2024-05-28,1149823.4805423848
535,2024-05-29,1143878.8287708394
536,2024-05-30,1154183.5339099995
537,2024-05-31,1171783.3785755269
538,2024-06-03,1157056.6366417042
539,2024-06-04,1159476.5989811055
540,2024-06-05,1157346.3261654011
