,account_value,date,daily_return,datadate
344,1087489.4241868262,2023-08-17,-0.0117316939209414,2023-08-17
345,1095545.0500108008,2023-08-18,0.0074075440595646,2023-08-18
346,1097442.9748917825,2023-08-21,0.0017324024064211,2023-08-21
347,1093936.4617075704,2023-08-22,-0.0031951666413989,2023-08-22
348,1098811.317424352,2023-08-23,0.0044562512425743,2023-08-23
349,1083802.9420402425,2023-08-24,-0.0136587375340195,2023-08-24
350,1092368.2683418172,2023-08-25,0.0079030292033075,2023-08-25
351,1099068.3201007207,2023-08-28,0.006133510056159,2023-08-28
352,1107651.9747790657,2023-08-29,0.0078099373090456,2023-08-29
353,1112493.2711734136,2023-08-30,0.0043707739475784,2023-08-30
354,1105586.4341906866,2023-08-31,-0.0062084303444298,2023-08-31
355,1109389.5289210638,2023-09-01,0.0034398891056954,2023-09-01
356,1114123.182074712,2023-09-05,0.0042668990739906,2023-09-05
357,1106606.668233026,2023-09-06,-0.0067465734154179,2023-09-06
358,1107553.0270968566,2023-09-07,0.0008551899161619,2023-09-07
359,1108410.7494882063,2023-09-08,0.0007744300908083,2023-09-08
360,1107677.3377889113,2023-09-11,-0.0006616786237716,2023-09-11
361,1105662.718077432,2023-09-12,-0.0018187784860712,2023-09-12
362,1104734.8108996823,2023-09-13,-0.0008392316775981,2023-09-13
363,1111855.5073832944,2023-09-14,0.0064456161002233,2023-09-14
364,1106468.8396396115,2023-09-15,-0.0048447551933795,2023-09-15
365,1106137.1201152415,2023-09-18,-0.0002998001502492,2023-09-18
366,1102783.9769606965,2023-09-19,-0.0030313991760765,2023-09-19
367,1101409.3834357637,2023-09-20,-0.0012464757864194,2023-09-20
368,1098066.0778344837,2023-09-21,-0.0030354794970521,2023-09-21
369,1101451.093150493,2023-09-22,0.0030827063911174,2023-09-22
370,1109024.8705972398,2023-09-25,0.0068761813337381,2023-09-25
371,1096994.011283275,2023-09-26,-0.0108481420326361,2023-09-26
372,1097662.352450725,2023-09-27,0.0006092477812782,2023-09-27
373,1101920.1615556444,2023-09-28,0.0038789789003996,2023-09-28
374,1095079.4968522752,2023-09-29,-0.0062079494885652,2023-09-29
375,1103440.7713360705,2023-10-02,0.0076353127858106,2023-10-02
376,1094048.6596885046,2023-10-03,-0.0085116590682013,2023-10-03
377,1097184.0317893347,2023-10-04,0.0028658433727462,2023-10-04
